Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,11:58:56,19:58:56,-08:00,+37.1781409,-122.2790292,4409,3DDiff,503954.4,126.7,357,-4,65,-0.03,346.1,1.2,12,4136,4493,37,120.1,127,2.46,-0.20,-0.012,1.046,-0.180,-0.160,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.2,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.2,2.4,4500,0.3,,50.1,4142,+0,+3,-13.1,3.5,3736,3000,6.6,71,040007FF N100 N100,42,,,1200,ALT,157,11,12,31.1,81,2300,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,323,1440,1425,1420,1440,0,46,,,101
2022-02-25,11:58:57,19:58:57,-08:00,+37.1787239,-122.2790717,4409,3DDiff,503955.4,126.4,357,-4,65,0.04,346.6,1.2,12,4134,4493,-23,119.6,126,2.32,0.65,0.007,0.994,-0.179,-0.160,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.2,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.4,4500,0.3,,64.5,4142,-3,+4,-13.1,3.5,3736,3000,6.6,72,040007FF N100 N100,28,,,1200,ALT,157,11,12,31.2,81,2300,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,323,1440,1425,1420,1440,0,46,,,101
2022-02-25,11:58:58,19:58:58,-08:00,+37.1793155,-122.2791140,4409,3DDiff,503956.4,126.2,357,-4,65,0.24,346.1,1.2,12,4135,4492,27,119.0,126,2.46,0.45,0.006,0.996,-0.179,-0.172,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.2,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.5,4500,0.3,,59.0,4142,-3,+5,-13.1,3.5,3735,3000,6.6,73,040007FF N100 N100,34,,,1200,ALT,157,11,12,31.2,81,2300,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,323,1440,1425,1420,1440,0,47,,,101
2022-02-25,11:58:59,19:58:59,-08:00,+37.1798977,-122.2791554,4409,3DDiff,503957.4,126.0,357,-4,65,0.14,346.3,1.2,12,4134,4492,25,118.8,125,2.52,0.14,0.033,0.996,-0.179,-0.162,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.1,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.6,4500,0.3,,62.3,4142,-4,+4,-13.1,3.5,3735,3000,6.6,74,040007FF N100 N100,53,,,1200,ALT,157,11,12,31.0,81,2300,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,323,1440,1425,1420,1440,0,47,,,101
2022-02-25,11:59:00,19:59:00,-08:00,+37.1804867,-122.2791978,4410,3DDiff,503958.5,125.9,357,-4,65,0.23,346.0,1.2,12,4135,4493,48,118.3,125,2.34,0.14,-0.019,0.979,-0.179,-0.165,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.1,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.6,4500,0.4,,54.7,4142,-3,+5,-13.1,3.5,3736,3000,6.6,76,040007FF N100 N100,66,,,1200,ALT,157,11,12,29.9,81,2300,18.3,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,323,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:01,19:59:01,-08:00,+37.1810492,-122.2792382,4410,3DDiff,503959.4,125.7,356,-4,65,0.04,345.0,1.2,12,4137,4494,45,118.2,125,2.45,0.38,-0.011,0.962,-0.179,-0.157,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.1,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.5,4500,0.4,,41.1,4142,-3,+5,-13.1,3.5,3736,3000,6.6,77,040007FF N100 N100,33,,,1200,ALT,157,11,12,28.8,81,2300,18.4,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,46,,,101
2022-02-25,11:59:02,19:59:02,-08:00,+37.1816296,-122.2792800,4410,3DDiff,503960.4,125.5,357,-4,64,0.08,345.4,1.2,12,4135,4494,2,118.4,125,2.63,0.77,0.016,1.148,-0.179,-0.167,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.0,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.6,4500,0.3,,54.6,4142,-3,+4,-13.1,3.4,3734,3000,6.5,78,040007FF N100 N100,82,,,1200,ALT,157,11,12,28.1,81,2320,18.4,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,46,,,101
2022-02-25,11:59:03,19:59:03,-08:00,+37.1822128,-122.2793229,4411,3DDiff,503961.4,125.2,355,-4,64,0.95,342.8,1.2,12,4141,4496,34,119.9,127,2.32,1.76,-0.140,0.912,-0.178,-0.141,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.0,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,2.6,4500,0.4,,7.9,4142,+7,+2,-13.1,3.4,3731,3000,6.5,78,020007FF N100 N100,179,,,1200,ALT,157,11,12,28.4,81,2320,18.4,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:04,19:59:04,-08:00,+37.1827847,-122.2793677,4413,3DDiff,503962.4,125.0,357,-4,64,-0.05,343.8,1.2,12,4139,4496,75,120.0,127,2.55,0.90,0.041,0.954,-0.176,-0.155,344,3800,,,30.31,122.800,GPS1,,JUMDA,9.0,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.4,2.4,4500,0.4,,25.6,4142,+2,+5,-13.1,3.4,3731,3000,6.4,79,040007FF N100 N100,135,,,1200,ALT,157,11,12,29.5,81,2310,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:05,19:59:05,-08:00,+37.1833926,-122.2794128,4412,3DDiff,503963.5,124.9,356,-4,64,-0.04,343.2,1.2,12,4143,4499,44,118.9,126,2.22,1.58,-0.015,1.095,-0.176,-0.163,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.9,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.4,2.3,4500,0.5,,-6.1,4142,-0,+4,-13.1,3.4,3737,3000,6.3,80,040007FF N100 N100,86,,,1200,ALT,157,11,12,30.2,81,2300,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:06,19:59:06,-08:00,+37.1839416,-122.2794500,4414,3DDiff,503964.4,124.9,356,-3,64,1.13,341.9,1.2,12,4143,4499,51,118.3,125,1.84,1.76,-0.049,1.131,-0.174,-0.108,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.9,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.5,2.1,4500,0.5,,-2.7,4142,-2,+7,-13.1,3.4,3739,3000,6.2,80,020007FF N100 N100,171,,,1200,ALT,157,11,13,30.6,81,2310,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:07,19:59:07,-08:00,+37.1845630,-122.2794898,4418,3DDiff,503965.5,125.0,357,-3,64,0.89,342.9,1.2,12,4143,4500,52,118.3,125,1.26,0.70,-0.041,0.943,-0.170,-0.147,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.8,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.4,1.7,4500,0.3,,-6.7,4142,-3,+5,-13.1,3.4,3737,3000,6.0,80,040007FF N100 N100,63,,,1200,ALT,157,11,13,30.9,81,2310,18.2,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:08,19:59:08,-08:00,+37.1850989,-122.2795232,4420,3DDiff,503966.4,125.1,358,-3,64,0.03,344.7,1.2,12,4144,4501,51,118.3,125,1.66,0.30,-0.000,1.134,-0.171,-0.189,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.8,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,1.6,4500,0.3,,-13.3,4142,-3,+5,-13.1,3.4,3737,3000,5.9,81,040007FF N100 N100,112,,,1200,ALT,157,11,13,31.0,81,2320,18.2,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:09,19:59:09,-08:00,+37.1856792,-122.2795578,4422,3DDiff,503967.4,125.2,358,-3,64,0.76,345.3,1.2,12,4149,4503,145,118.9,126,1.36,0.88,0.040,1.079,-0.173,-0.161,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.8,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.3,1.4,4500,0.2,,-50.9,4142,-7,+4,-13.1,3.4,3738,3000,5.7,81,020007FF N100 N100,193,,,1200,ALT,157,11,13,31.1,81,2320,18.2,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:10,19:59:10,-08:00,+37.1862593,-122.2795887,4424,3DDiff,503968.4,125.4,358,-3,64,0.13,345.3,1.2,12,4153,4507,182,119.4,126,1.17,0.07,-0.027,1.062,-0.173,-0.148,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.7,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.2,1.2,4500,0.0,,-82.0,4142,-4,+2,-13.1,3.4,3742,3000,5.6,82,040007FF N100 N100,114,,,1200,ALT,157,11,13,30.4,81,2320,18.2,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1440,0,47,,,101
2022-02-25,11:59:11,19:59:11,-08:00,+37.1868450,-122.2796203,4424,3DDiff,503969.4,125.6,358,-3,65,0.10,345.9,1.2,12,4155,4509,227,119.8,127,0.93,0.49,0.034,0.921,-0.175,-0.171,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.7,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,0.0,1.0,4500,-0.1,,-92.0,4142,-3,+3,-13.1,3.4,3744,3000,5.4,82,020007FF N100 N100,101,,,1200,ALT,157,11,13,29.2,81,2310,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:12,19:59:12,-08:00,+37.1874234,-122.2796485,4423,3DDiff,503970.4,125.7,357,-3,65,-0.88,345.6,1.2,12,4153,4511,19,120.4,127,1.27,-0.07,0.002,0.999,-0.177,-0.192,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.7,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.1,0.9,4500,-0.2,,-92.3,4142,-1,+1,-13.1,3.3,3746,3000,5.2,83,040007FF N100 N100,49,,,1200,ALT,157,11,13,28.7,81,2330,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:13,19:59:13,-08:00,+37.1880064,-122.2796767,4420,3DDiff,503971.4,125.8,358,-2,65,-0.77,346.4,1.2,12,4147,4509,-140,122.4,129,1.51,0.49,-0.009,0.978,-0.181,-0.195,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.6,357,357,0.008,+0.01,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.2,4500,-0.2,,-43.0,4142,-4,+5,-13.1,3.3,3736,3000,5.0,83,040007FF N100 N100,43,,,1200,ALT,157,11,13,29.5,81,2340,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1425,1445,0,47,,,101
2022-02-25,11:59:14,19:59:14,-08:00,+37.1885905,-122.2797033,4419,3DDiff,503972.4,125.8,358,-2,65,0.02,347.1,1.2,12,4145,4506,-140,123.9,131,2.01,-0.10,0.014,1.009,-0.184,-0.171,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.6,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.5,4500,-0.4,,-25.0,4142,-2,+3,-13.1,3.3,3728,3000,4.9,80,040007FF N100 N100,71,,,1200,ALT,157,11,13,29.3,81,2330,18.3,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1425,1445,0,47,,,101
2022-02-25,11:59:15,19:59:15,-08:00,+37.1891763,-122.2797304,4419,3DDiff,503973.4,125.6,357,-2,65,0.17,345.4,1.2,12,4146,4504,-18,124.4,131,2.17,-1.64,-0.021,1.087,-0.186,-0.170,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.6,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.8,4500,-0.4,,-29.0,4142,+3,+1,-13.1,3.2,3724,3000,4.7,78,040007FF N100 N100,62,,,1200,ALT,157,11,13,29.7,81,2320,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,46,,,101
2022-02-25,11:59:16,19:59:16,-08:00,+37.1897772,-122.2797611,4420,3DDiff,503974.5,125.5,358,-3,64,0.32,347.3,1.2,12,4145,4504,-78,124.4,131,1.54,0.64,-0.012,0.944,-0.187,-0.177,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.5,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.4,1.8,4500,-0.3,,-24.5,4142,+3,+2,-13.1,3.3,3725,3000,4.6,74,040007FF N100 N100,88,,,1200,ALT,157,11,13,30.4,81,2310,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,46,,,101
2022-02-25,11:59:17,19:59:17,-08:00,+37.1903371,-122.2797905,4421,3DDiff,503975.4,125.5,357,-3,64,0.32,346.0,1.2,12,4145,4503,-29,123.5,130,1.60,-0.10,-0.024,0.982,-0.188,-0.179,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.5,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.8,4500,-0.2,,-24.9,4142,-3,+3,-13.1,3.3,3726,3000,4.6,72,020007FF N100 N100,128,,,1200,ALT,157,11,13,30.8,81,2310,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,46,,,101
2022-02-25,11:59:18,19:59:18,-08:00,+37.1909207,-122.2798211,4422,3DDiff,503976.4,125.5,358,-3,65,0.16,346.3,1.2,12,4147,4504,36,122.6,129,1.44,0.02,-0.010,1.083,-0.187,-0.158,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.5,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.7,4500,-0.2,,-40.3,4142,-4,+3,-13.1,3.3,3728,3000,4.5,69,040007FF N100 N100,56,,,1200,ALT,157,11,13,31.0,81,2310,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,46,,,101
2022-02-25,11:59:19,19:59:19,-08:00,+37.1915007,-122.2798510,4422,3DDiff,503977.4,125.5,358,-3,65,0.08,346.5,1.2,12,4150,4506,85,121.8,129,1.26,0.19,0.020,0.938,-0.186,-0.167,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.4,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.5,4500,-0.2,,-56.0,4142,-3,+2,-13.1,3.3,3730,3100,4.5,68,040007FF N100 N100,28,,,1200,ALT,157,11,13,31.1,81,2310,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1425,1420,1445,0,46,,,101
2022-02-25,11:59:20,19:59:20,-08:00,+37.1920837,-122.2798807,4422,3DDiff,503978.4,125.6,358,-3,65,-0.17,346.7,1.2,12,4148,4506,-20,121.1,128,1.35,-0.19,0.014,0.887,-0.186,-0.182,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.4,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.3,4500,-0.3,,-47.6,4142,-2,+2,-13.1,3.3,3731,3100,4.5,67,040007FF N100 N100,60,,,1200,ALT,157,11,13,31.2,81,2310,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1425,1420,1445,0,46,,,101
2022-02-25,11:59:21,19:59:21,-08:00,+37.1926614,-122.2799106,4421,3DDiff,503979.4,125.7,357,-3,65,-0.24,345.3,1.2,12,4149,4506,-10,120.8,128,1.58,-0.44,-0.020,1.077,-0.186,-0.181,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.4,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.4,4500,-0.3,,-52.9,4142,-3,+3,-13.1,3.3,3731,3100,4.5,66,040007FF N100 N100,158,,,1200,ALT,157,11,13,31.3,81,2310,18.2,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1425,1420,1445,0,46,,,101
2022-02-25,11:59:22,19:59:22,-08:00,+37.1932428,-122.2799414,4420,3DDiff,503980.4,125.7,358,-3,65,-0.01,346.7,1.2,12,4147,4505,-56,120.5,127,1.24,0.05,-0.004,0.945,-0.186,-0.162,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.3,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.4,4500,-0.3,,-37.8,4142,-3,+3,-13.1,3.3,3729,3100,4.5,64,040007FF N100 N100,50,,,1200,ALT,157,11,13,31.2,81,2310,18.2,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1425,1420,1445,0,46,,,101
2022-02-25,11:59:23,19:59:23,-08:00,+37.1938289,-122.2799725,4419,3DDiff,503981.4,125.7,357,-3,65,-0.43,345.7,1.2,12,4146,4504,-30,120.5,127,1.62,0.42,-0.029,1.109,-0.186,-0.189,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.3,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.5,4500,-0.2,,-32.1,4142,-3,+3,-13.1,3.3,3727,3100,4.5,65,040007FF N100 N100,79,,,1200,ALT,157,11,13,31.1,81,2310,18.2,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:24,19:59:24,-08:00,+37.1944116,-122.2800030,4420,3DDiff,503982.4,125.8,357,-3,65,0.45,345.8,1.2,12,4146,4504,-9,120.9,128,1.19,0.03,-0.047,0.948,-0.185,-0.151,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.3,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.5,4500,-0.3,,-29.5,4142,-0,+1,-13.1,3.3,3725,3100,4.5,62,040007FF N100 N100,41,,,1200,ALT,157,11,13,30.5,81,2310,18.3,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:25,19:59:25,-08:00,+37.1949888,-122.2800355,4420,3DDiff,503983.4,125.9,358,-3,65,0.01,346.1,1.2,12,4147,4504,13,120.7,127,1.09,-0.08,0.012,1.025,-0.184,-0.170,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.2,357,357,-0.000,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.3,1.3,4500,-0.2,,-39.3,4142,-3,+3,-13.1,3.3,3726,3100,4.5,60,040007FF N100 N100,38,,,1200,ALT,157,11,13,29.5,81,2310,18.4,14.3,12,12,5.5,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:26,19:59:26,-08:00,+37.1955862,-122.2800685,4421,3DDiff,503984.4,126.1,357,-3,65,0.24,345.2,1.2,12,4147,4505,-27,120.8,128,1.02,-0.45,0.017,0.964,-0.183,-0.168,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.2,357,357,0.004,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.1,4500,-0.2,,-36.0,4142,+0,+2,-13.1,3.3,3726,3100,4.4,61,040007FF N100 N100,89,,,1200,ALT,157,11,13,28.9,81,2310,18.4,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:27,19:59:27,-08:00,+37.1961575,-122.2801010,4421,3DDiff,503985.4,126.2,357,-3,65,-0.27,345.3,1.2,12,4147,4504,47,121.2,128,1.28,0.13,-0.005,1.009,-0.184,-0.187,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.1,357,357,-0.000,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.1,4500,-0.2,,-35.0,4142,-2,+2,-13.1,3.2,3723,3100,4.4,59,040007FF N100 N100,35,,,1200,ALT,157,11,13,28.3,81,2320,18.4,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,47,,,101
2022-02-25,11:59:28,19:59:28,-08:00,+37.1967455,-122.2801345,4420,3DDiff,503986.4,126.3,357,-3,65,-0.49,345.1,1.2,12,4149,4506,16,121.7,129,1.21,0.53,0.017,1.076,-0.185,-0.184,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.1,357,357,-0.000,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.1,4500,-0.2,,-53.5,4142,-6,+1,-13.1,3.2,3723,3100,4.4,57,040007FF N100 N100,63,,,1200,ALT,157,11,13,29.0,81,2320,18.4,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,46,,,101
2022-02-25,11:59:29,19:59:29,-08:00,+37.1973332,-122.2801676,4419,3DDiff,503987.4,126.3,357,-3,65,0.06,345.1,1.2,12,4144,4504,-77,121.7,128,1.07,-0.02,-0.006,0.979,-0.186,-0.177,344,3800,,,30.31,122.800,GPS1,,JUMDA,8.1,357,357,-0.000,+0.00,6076,TERM,,,-1.00,566,AP,GPS,ALT,-0.2,1.2,4500,-0.2,,-15.0,4142,-4,+3,-13.1,3.2,3720,3200,4.3,55,040007FF N100 N100,65,,,1200,ALT,157,11,13,29.7,81,2320,18.3,14.3,12,12,5.4,-1,39,0.00,0.01,0.01,322,319,316,324,1440,1430,1420,1445,0,46,,,101
